id,edo,mes,anio,mpio,hora,minutos,dia,diasemana,urbana,suburbana,tipaccid,automovil,campasaj,microbus,pascamion,omnibus,tranvia,camioneta,camion,tractor,ferrocarri,motociclet,bicicleta,otrovehic,causaacci,caparod,sexo,aliento,cinturon,edad,condmuerto,condherido,pasamuerto,pasaherido,peatmuerto,peatherido,ciclmuerto,ciclherido,otromuerto,otroherido,totmuertos,totheridos,clase,calle1,calle2,carretera,longitud,latitud,fechahora,severidad,hay_muertos,hay_heridos,solo_daños_materiales,severidad_cat,franja_horaria,geometry,edge_u,edge_v,edge_key,distancia_edge
1085800-999-6,9,12,2022,5,17,10,30,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,3,ROSARIO,5 DE MAYO,NAN,-99.14182191,19.54930892,2022-12-30 17:10:00,0,False,False,True,leve,Tarde,POINT (-99.14182191 19.54930892),3425804911,4351299406,0,0.2635732022861794
1048317-703-192577963,9,1,2022,5,19,13,1,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,7,19,0,1,0,0,0,0,0,0,0,0,0,1,2,4 NORTE (AVENIDA 510),533,NAN,-99.08619763,19.46507345,2022-01-01 19:13:00,3,False,True,False,moderada,Noche,POINT (-99.08619763 19.46507345),271716407,271716595,0,6.558675009646681
1046087-999-0,9,1,2022,5,17,32,2,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3,EMILIANO ZAPATA,EJE 4 NORTE AVENIDA 510,NAN,-99.08618447,19.46518676,2022-01-02 17:32:00,0,False,False,True,leve,Tarde,POINT (-99.08618447 19.46518676),1064166745,271716407,0,0.44331912620358543
1051359-999-12,9,3,2022,5,10,0,13,7,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,47,0,0,0,0,0,0,0,0,0,0,0,0,3,4 NORTE (AVENIDA 510),533,NAN,-99.08619763,19.46507345,2022-03-13 10:00:00,0,False,False,True,leve,Mañana,POINT (-99.08619763 19.46507345),271716407,271716595,0,6.558675009646681
1070074-999-33,9,8,2022,5,18,30,29,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,36,0,0,0,0,0,0,0,0,0,0,0,0,3,VILLA DE AYALA,EMILIANO ZAPATA,NAN,-99.08520329,19.49219114,2022-08-29 18:30:00,0,False,False,True,leve,Noche,POINT (-99.08520329 19.49219114),7921124790,390427505,0,1.8257069167587403
1066788-999-12,9,7,2022,5,2,30,25,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,57,0,0,0,0,0,0,0,0,0,0,0,0,3,ENRIQUE TORRES CALDERÓN,AVENIDA LUIS YUREN,NAN,-99.09650015,19.50957765,2022-07-25 02:30:00,0,False,False,True,leve,Madrugada,POINT (-99.09650015 19.50957765),388428036,388428038,0,1.4035872509787022
1085811-703-192577648,9,10,2022,5,12,50,9,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,47,0,0,0,0,0,1,0,0,0,0,0,1,2,ESTADO DE BAJA CALIFORNIA NORTE,CONSTITUCIÓN DE LA REPÚBLICA,NAN,-99.07534045,19.48245285,2022-10-09 12:50:00,3,False,True,False,moderada,Tarde,POINT (-99.07534045 19.48245285),1110119367,370266193,0,0.5135132385405528
1083150-999-17,9,12,2022,5,23,0,18,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3,ESTADO DE JALISCO,EJE 6 NORTE FRANCISCO VILLA,NAN,-99.06787,19.48835744,2022-12-18 23:00:00,0,False,False,True,leve,Noche,POINT (-99.06787 19.48835744),6426918446,370260826,0,4.437446647438834
1051347-703-100343586,9,3,2022,5,22,37,13,7,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,9,34,0,1,0,0,0,0,0,0,0,0,0,1,2,ESTADO DE NAYARIT,ESTADO DE OAXACA,NAN,-99.06965004,19.48486635,2022-03-13 22:37:00,3,False,True,False,moderada,Noche,POINT (-99.06965004 19.48486635),370261546,370261549,0,0.5566843678175829
1070074-999-25,9,8,2022,5,10,30,24,3,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,7,46,0,0,0,0,0,0,0,0,0,0,0,0,3,EUZKADI,CALZADA DE LOS MISTERIOS,NAN,-99.12530902,19.46767611,2022-08-24 10:30:00,0,False,False,True,leve,Mañana,POINT (-99.12530902 19.46767611),269366963,386243759,0,1.3153288701062418
1066775-703-100344415,9,7,2022,5,17,55,11,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,INSURGENTES NORTE,PONIENTE 112,NAN,-99.13342912,19.4755172,2022-07-11 17:55:00,0,False,False,True,leve,Tarde,POINT (-99.13342912 19.4755172),1421822537,269342899,0,2.9248129954475437
1055909-999-2,9,3,2022,5,19,0,29,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,20,0,0,0,0,0,0,0,0,0,0,0,0,3,INSURGENTES NORTE,PONIENTE 112,NAN,-99.13342912,19.4755172,2022-03-29 19:00:00,0,False,False,True,leve,Noche,POINT (-99.13342912 19.4755172),1421822537,269342899,0,2.9248129954475437
1079236-703-192577547,9,8,2022,5,5,45,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,EZEQUIEL,CALZADA DE GUADALUPE,NAN,-99.12416419,19.46657784,2022-08-05 05:45:00,0,False,False,True,leve,Madrugada,POINT (-99.12416419 19.46657784),379122264,379122266,0,3.8780270009179953
1060082-999-1,9,5,2022,5,10,30,3,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,63,0,0,0,0,0,0,0,0,0,0,0,0,3,5 NORTE (CALZADA SAN JUAN DE ARAGÓN),FERROCARRIL HIDALGO,NAN,-99.10662168,19.48262025,2022-05-03 10:30:00,0,False,False,True,leve,Mañana,POINT (-99.10662168 19.48262025),7952260174,7954792511,0,0.5648854571530001
1079214-999-13,9,11,2022,5,3,20,18,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3,2 ORIENTE (HONORABLE CONGRESO DE LA UNIÓN),FERROCARRIL HIDALGO,NAN,-99.10679529,19.48137697,2022-11-18 03:20:00,0,False,False,True,leve,Madrugada,POINT (-99.10679529 19.48137697),6095630998,7952260145,0,1.4943156826658992
1048303-999-26,9,2,2022,5,12,30,23,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3,5 NORTE (CALZADA SAN JUAN DE ARAGÓN),FERROCARRIL HIDALGO,NAN,-99.10662168,19.48262025,2022-02-23 12:30:00,0,False,False,True,leve,Tarde,POINT (-99.10662168 19.48262025),7952260174,7954792511,0,0.5648854571530001
1051359-999-19,9,3,2022,5,23,0,17,4,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,3,FERROCARRIL HIDALGO,INTERIOR (AVENIDA RÍO CONSULADO),NAN,-99.12210097,19.45971566,2022-03-17 23:00:00,0,False,False,True,leve,Noche,POINT (-99.12210097 19.45971566),268900466,271046454,0,2.860746549646452
1063491-999-0,9,6,2022,5,18,30,2,4,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,3,FERROCARRIL HIDALGO,INTERIOR (AVENIDA RÍO CONSULADO),NAN,-99.12210097,19.45971566,2022-06-02 18:30:00,0,False,False,True,leve,Noche,POINT (-99.12210097 19.45971566),268900466,271046454,0,2.860746549646452
1048303-999-23,9,2,2022,5,14,20,22,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3,FERROCARRIL INDUSTRIAL,CLAVE,NAN,-99.12529348,19.46392097,2022-02-22 14:20:00,0,False,False,True,leve,Tarde,POINT (-99.12529348 19.46392097),268522849,11180334519,0,2.454785967745563
1083150-999-21,9,12,2022,5,17,35,21,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,58,0,0,0,0,0,0,0,0,0,0,0,0,3,FERROCARRIL HIDALGO,INTERIOR (AVENIDA RÍO CONSULADO),NAN,-99.12210097,19.45971566,2022-12-21 17:35:00,0,False,False,True,leve,Tarde,POINT (-99.12210097 19.45971566),268900466,271046454,0,2.860746549646452
1070074-999-13,9,8,2022,5,22,20,13,6,1,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,5,7,20,0,0,0,0,0,0,0,0,0,0,0,0,3,FLOR DE SANTIAGO,BRECHA,NAN,-99.12889709,19.54989748,2022-08-13 22:20:00,0,False,False,True,leve,Noche,POINT (-99.12889709 19.54989748),885813534,5508313599,0,5.76647663610194
1048303-999-27,9,2,2022,5,5,30,24,4,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3,4 NORTE (AVENIDA FORTUNA),INSTITUTO POLITÉCNICO NACIONAL,NAN,-99.13468228,19.48491109,2022-02-24 05:30:00,0,False,False,True,leve,Madrugada,POINT (-99.13468228 19.48491109),271535285,271533957,0,4.502621292355786
1048303-999-20,9,2,2022,5,14,20,19,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3,5 NORTE (CALZADA SAN JUAN DE ARAGÓN),FRANCISCO D. BARRIGA,NAN,-99.0986068,19.47930243,2022-02-19 14:20:00,0,False,False,True,leve,Tarde,POINT (-99.0986068 19.47930243),8143465129,8143465127,0,7.387887869569572
1066805-999-1,9,6,2022,5,21,30,28,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,23,0,0,0,0,0,0,0,0,0,0,0,0,3,FRANCISCO MORAZÁN,ESTADO DE BAJA CALIFORNIA NORTE,NAN,-99.07607311,19.48064338,2022-06-28 21:30:00,0,False,False,True,leve,Noche,POINT (-99.07607311 19.48064338),370268203,7932314176,0,3.826229058188055
1079236-703-192577559,9,8,2022,5,9,25,24,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,7,99,0,0,0,0,0,1,0,0,0,0,0,1,2,GARRIDO,CALZADA DE LOS MISTERIOS,NAN,-99.11939369,19.48326245,2022-08-24 09:25:00,3,False,True,False,moderada,Mañana,POINT (-99.11939369 19.48326245),5849129141,5849129142,0,0.2790330876752084
1060082-999-18,9,5,2022,5,19,15,14,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,46,0,0,0,0,0,0,0,0,0,0,0,0,3,GARRIDO,CALZADA DE LOS MISTERIOS,NAN,-99.11939369,19.48326245,2022-05-14 19:15:00,0,False,False,True,leve,Noche,POINT (-99.11939369 19.48326245),5849129141,5849129142,0,0.2790330876752084
1070074-999-36,9,8,2022,5,6,50,31,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3,5 NORTE (CALZADA SAN JUAN DE ARAGÓN),GAVIOTAS,NAN,-99.1048208,19.48177574,2022-08-31 06:50:00,0,False,False,True,leve,Mañana,POINT (-99.1048208 19.48177574),8143465131,8143465133,0,0.13354890391884358
1079236-703-192577558,9,8,2022,5,23,35,21,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,38,0,0,0,0,0,1,0,0,0,0,0,1,2,GLADIOLA,BUGAMBILIA,NAN,-99.087768,19.50664232,2022-08-21 23:35:00,3,False,True,False,moderada,Noche,POINT (-99.087768 19.50664232),388428066,1973164373,0,1.876323689053643
1072515-999-14,9,9,2022,5,20,20,13,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3,NORTE 12,GODARD,NAN,-99.13949966,19.47014708,2022-09-13 20:20:00,0,False,False,True,leve,Noche,POINT (-99.13949966 19.47014708),386254046,386244193,0,3.0929846671829098
1060082-999-36,9,5,2022,5,20,15,23,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE 4 NORTE AVENIDA 510,GRAN CANAL DEL DESAGÜE,NAN,-99.09490995,19.46728761,2022-05-23 20:15:00,0,False,False,True,leve,Noche,POINT (-99.09490995 19.46728761),3062810042,8889473846,0,1.4267721518149952
1083150-999-2,9,12,2022,5,23,30,5,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,51,0,0,0,0,0,0,0,0,0,0,0,0,3,5 NORTE (CALZADA SAN JUAN DE ARAGÓN),GRAN CANAL,NAN,-99.09061265,19.47610203,2022-12-05 23:30:00,0,False,False,True,leve,Noche,POINT (-99.09061265 19.47610203),7921288756,7921288750,0,1.4150240872021793
1083150-999-18,9,12,2022,5,3,40,19,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,21,0,0,0,0,0,0,0,0,0,0,0,0,3,ORIENTE (AVENIDA RÍO DE LOS REMEDIOS),GRAN CANAL DEL DESAGÜE,NAN,-99.07789862,19.50420203,2022-12-19 03:40:00,0,False,False,True,leve,Madrugada,POINT (-99.07789862 19.50420203),9235942262,7989958207,0,2.7567011431375876
1051359-999-7,9,3,2022,5,15,30,6,7,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,63,0,0,0,0,0,0,0,0,0,0,0,0,3,ORIENTE (AVENIDA RÍO DE LOS REMEDIOS),GUANAJUATO,NAN,-99.07599934,19.50341732,2022-03-06 15:30:00,0,False,False,True,leve,Tarde,POINT (-99.07599934 19.50341732),8406629668,268805144,0,20.48493617772467
1075925-999-15,9,10,2022,5,14,9,18,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,47,0,0,0,0,0,0,0,0,0,0,0,0,3,3 NORTE (ÁNGEL ALBINO CORZO-ORIENTE 101),2 ORIENTE (HONORABLE CONGRESO DE LA UNIÓN),NAN,-99.11228438,19.46384138,2022-10-18 14:09:00,0,False,False,True,leve,Tarde,POINT (-99.11228438 19.46384138),382908689,382905286,0,4.355655021404772
1079214-999-10,9,11,2022,5,22,0,14,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,46,0,0,0,0,0,0,0,0,0,0,0,0,3,1 ORIENTE (AVENIDA FERROCARRIL HIDALGO),1 ORIENTE (AVENIDA FERROCARRIL HIDALGO),NAN,-99.11589571,19.46914072,2022-11-14 22:00:00,0,False,False,True,leve,Noche,POINT (-99.11589571 19.46914072),379469665,270934201,0,0.6419510044658688
1079236-703-192577546,9,8,2022,5,18,30,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,60,0,0,0,0,0,0,0,0,0,0,0,0,3,YOLANDA,HENRY FORD,NAN,-99.12237078,19.47143105,2022-08-01 18:30:00,0,False,False,True,leve,Noche,POINT (-99.12237078 19.47143105),379122208,379122209,0,0.0672112216479332
1063491-999-30,9,6,2022,5,16,30,26,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3,NORTE 24-A,HENRY FORD,NAN,-99.11430262,19.46859494,2022-06-26 16:30:00,0,False,False,True,leve,Tarde,POINT (-99.11430262 19.46859494),379469604,379469615,0,0.6577990624631448
1079236-703-192577552,9,8,2022,5,20,10,15,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,LA FORTUNA,FERROCARRIL DE MÉXICO,NAN,-99.12074411,19.47973054,2022-08-15 20:10:00,0,False,False,True,leve,Noche,POINT (-99.12074411 19.47973054),311777951,390414750,0,0.015138361327133176
1055894-999-7,9,4,2022,5,8,35,6,3,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,46,0,0,0,0,0,0,0,0,0,0,0,0,3,1 ORIENTE (AVENIDA FERROCARRIL HIDALGO),HENRY FORD,NAN,-99.11560807,19.46904193,2022-04-06 08:35:00,0,False,False,True,leve,Mañana,POINT (-99.11560807 19.46904193),379122284,2497762836,0,0.08121909166986133
1079236-703-192577563,9,8,2022,5,12,0,26,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,HIMNO NACIONAL,TICOMÁN,NAN,-99.13507011,19.51403075,2022-08-26 12:00:00,0,False,False,True,leve,Tarde,POINT (-99.13507011 19.51403075),1792764135,1792764140,0,1.0024345119725948
1085795-703-192577700,9,12,2022,5,9,20,5,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,27,0,0,0,0,0,0,0,0,0,0,0,0,3,HIMNO NACIONAL,TICOMÁN,NAN,-99.13507011,19.51403075,2022-12-05 09:20:00,0,False,False,True,leve,Mañana,POINT (-99.13507011 19.51403075),1792764135,1792764140,0,1.0024345119725948
1048303-999-21,9,2,2022,5,22,0,19,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,57,0,0,0,0,0,0,0,0,0,0,0,0,3,4 NORTE (AVENIDA FORTUNA),HOSPITAL JUÁREZ (NORTE 1-C),NAN,-99.13923918,19.48577169,2022-02-19 22:00:00,0,False,False,True,leve,Noche,POINT (-99.13923918 19.48577169),271540516,8098382018,0,1.844771882687796
1048317-703-192577976,9,1,2022,5,18,35,22,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,9,27,0,1,0,0,0,0,0,0,0,0,0,1,2,5 NORTE (MONTEVIDEO),HUACHO,NAN,-99.14010103,19.49216726,2022-01-22 18:35:00,3,False,True,False,moderada,Noche,POINT (-99.14010103 19.49216726),8098508276,8098508274,0,0.2167309811191829
1083150-999-0,9,12,2022,5,6,40,2,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3,INGENIERO BARTOLO VERGARA,INGENIERO ANTONIO NARRO ACUÑA,NAN,-99.13418326,19.47221822,2022-12-02 06:40:00,0,False,False,True,leve,Mañana,POINT (-99.13418326 19.47221822),382923026,382923029,0,0.3951625935944704
1083150-999-8,9,12,2022,5,17,15,8,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,17,0,0,0,0,0,0,0,0,0,0,0,0,3,INSTITUTO POLITÉCNICO NACIONAL,LINDAVISTA,NAN,-99.13203089,19.49866194,2022-12-08 17:15:00,0,False,False,True,leve,Tarde,POINT (-99.13203089 19.49866194),297386545,297386549,0,0.6874442885616192
1075925-999-29,9,10,2022,5,13,30,31,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3,INSURGENTES NORTE,TICOMÁN,NAN,-99.12037055,19.49224135,2022-10-31 13:30:00,0,False,False,True,leve,Tarde,POINT (-99.12037055 19.49224135),10876484602,8089130324,0,2.084303742774234
1048269-703-100343402,9,2,2022,5,13,54,9,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,22,0,0,0,0,0,1,0,0,0,0,0,1,2,INSURGENTES NORTE,TICOMÁN,NAN,-99.12037055,19.49224135,2022-02-09 13:54:00,3,False,True,False,moderada,Tarde,POINT (-99.12037055 19.49224135),10876484602,8089130324,0,2.084303742774234
1072515-999-9,9,9,2022,5,20,55,8,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3,INSURGENTES NORTE,TICOMÁN,NAN,-99.12037055,19.49224135,2022-09-08 20:55:00,0,False,False,True,leve,Noche,POINT (-99.12037055 19.49224135),10876484602,8089130324,0,2.084303742774234
1055894-999-13,9,4,2022,5,7,25,20,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,27,0,0,0,0,0,0,0,0,0,0,0,0,3,INSURGENTES NORTE,INTERIOR (AVENIDA RÍO CONSULADO),NAN,-99.141324,19.46556651,2022-04-20 07:25:00,0,False,False,True,leve,Mañana,POINT (-99.141324 19.46556651),30381191,30381196,0,0.012789426788069694
1083150-999-4,9,12,2022,5,10,0,6,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,21,0,0,0,0,0,0,0,0,0,0,0,0,3,INSURGENTES NORTE,COLCHAHUAC,NAN,-99.118766,19.49548838,2022-12-06 10:00:00,0,False,False,True,leve,Mañana,POINT (-99.118766 19.49548838),390418232,390418786,0,3.218469079008855
1079236-703-192577555,9,8,2022,5,15,15,18,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,99,0,0,0,0,0,1,0,0,0,0,0,1,2,INSURGENTES NORTE,SIRENA,NAN,-99.12927145,19.48056446,2022-08-18 15:15:00,3,False,True,False,moderada,Tarde,POINT (-99.12927145 19.48056446),268533450,269343090,0,12.915205133143301
1046087-999-15,9,1,2022,5,17,3,12,3,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3,J. B. SEPÚLVEDA,EJE 1 ORIENTE FERROCARRIL HIDALGO GENERAL MARIANO ARISTA,NAN,-99.10534498,19.48452698,2022-01-12 17:03:00,0,False,False,True,leve,Tarde,POINT (-99.10534498 19.48452698),390417242,390417137,0,2.2909095291977524
1063449-999-1,9,5,2022,5,7,15,31,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,16,0,0,0,0,0,0,0,0,0,0,0,0,3,JAIME NUNÓ,CUAUTEPEC,NAN,-99.15107989,19.54486686,2022-05-31 07:15:00,0,False,False,True,leve,Mañana,POINT (-99.15107989 19.54486686),5504626131,885813413,0,0.34912727597942317
1055909-999-1,9,3,2022,5,18,10,29,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,39,0,0,0,0,0,0,0,0,0,0,0,0,3,POLITÉCNICO NACIONAL,JAIME TORRES BODET,NAN,-99.1492478,19.53573665,2022-03-29 18:10:00,0,False,False,True,leve,Noche,POINT (-99.1492478 19.53573665),893969422,885813876,0,2.22291956061859
1072515-999-23,9,9,2022,5,21,0,25,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,7,46,0,0,0,0,0,0,0,0,0,0,0,0,3,CENTRAL (LÁZARO CÁRDENAS),JOSÉ GUADALUPE LÓPEZ VELARDE,NAN,-99.14124729,19.48054794,2022-09-25 21:00:00,0,False,False,True,leve,Noche,POINT (-99.14124729 19.48054794),7963516493,268533516,0,25.309899989155277
1055894-999-14,9,4,2022,5,19,0,20,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,3,CENTRAL (LÁZARO CÁRDENAS),JOSÉ GUADALUPE LÓPEZ VELARDE,NAN,-99.14124729,19.48054794,2022-04-20 19:00:00,0,False,False,True,leve,Noche,POINT (-99.14124729 19.48054794),7963516493,268533516,0,25.309899989155277
1048269-703-100343406,9,2,2022,5,4,4,20,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,21,0,0,0,1,0,0,0,0,0,0,0,1,2,EJE 5 NORTE SAN JUAN DE ARAGÓN,JOSÉ LORETO FABELA,NAN,-99.08038023,19.46735513,2022-02-20 04:04:00,3,False,True,False,moderada,Madrugada,POINT (-99.08038023 19.46735513),386310097,7920900037,0,0.6524563019570593
1075925-999-26,9,10,2022,5,6,55,29,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,60,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ LORETO FABELA,414,NAN,-99.07965126,19.47055032,2022-10-29 06:55:00,0,False,False,True,leve,Mañana,POINT (-99.07965126 19.47055032),370269324,386310067,0,0.28993030966191924
1075925-999-3,9,10,2022,5,7,50,4,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3,GREGORIO PAYRO,JOSÉ MARÍA MATA,NAN,-99.09820708,19.48468515,2022-10-04 07:50:00,0,False,False,True,leve,Mañana,POINT (-99.09820708 19.48468515),385714429,385711739,0,0.15774268618759077
1072515-999-13,9,9,2022,5,16,40,13,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,71,0,0,0,0,0,0,0,0,0,0,0,0,3,RAMÓN LÓPEZ RAYÓN,J. MARÍA BOCANEGRA,NAN,-99.11183572,19.48623655,2022-09-13 16:40:00,0,False,False,True,leve,Tarde,POINT (-99.11183572 19.48623655),390417205,390417159,0,0.14314176709162715
1048303-999-5,9,2,2022,5,16,15,8,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,61,0,0,0,0,0,0,0,0,0,0,0,0,3,INSTITUTO POLITÉCNICO NACIONAL,LICENCIADO JOSÉ URBANO FONSECA,NAN,-99.13546435,19.48075849,2022-02-08 16:15:00,0,False,False,True,leve,Tarde,POINT (-99.13546435 19.48075849),271535286,382927190,0,0.9515917530966969
1051359-999-21,9,3,2022,5,14,20,20,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3,INSTITUTO POLITÉCNICO NACIONAL,JUAN DE DIOS BATIZ,NAN,-99.13126231,19.50288786,2022-03-20 14:20:00,0,False,False,True,leve,Tarde,POINT (-99.13126231 19.50288786),297372598,297371293,0,1.4283071904349172
1075925-999-21,9,10,2022,5,6,30,25,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,49,0,0,0,0,0,0,0,0,0,0,0,0,3,INSTITUTO POLITÉCNICO NACIONAL,JUAN DE DIOS BATIZ,NAN,-99.13126231,19.50288786,2022-10-25 06:30:00,0,False,False,True,leve,Mañana,POINT (-99.13126231 19.50288786),297372598,297371293,0,1.4283071904349172
1066788-999-0,9,7,2022,5,3,20,2,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,55,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL BERNARD,JUAN DE DIOS BATIZ,NAN,-99.13343357,19.50333765,2022-07-02 03:20:00,0,False,False,True,leve,Madrugada,POINT (-99.13343357 19.50333765),297371253,885837564,0,7.4747959558907855
1079214-999-12,9,11,2022,5,21,50,15,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,20,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN DE DIOS BATIZ,MIGUEL OTHÓN DE MENDIZABAL ORIENTE,NAN,-99.1473586,19.50659137,2022-11-15 21:50:00,0,False,False,True,leve,Noche,POINT (-99.1473586 19.50659137),885837590,885837605,0,3.7962298377573434
