u,v,key,peso_distancia,peso_balanceado,peso_seguro
30384290,2460335327,0,62.2029,71.5402,80.8775
30384290,8063206414,0,41.2784,47.4747,53.671
30384293,31180208,0,99.0389,120.5123,141.9858
30384322,8239360998,0,25.9041,28.9179,31.9317
30384322,31180210,0,44.103,50.5196,56.9363
30384338,8051085846,0,5.1763,6.0253,6.8743
30384338,30825112,0,60.345,67.3995,74.454
30384350,31062084,0,70.4501,79.1171,87.7842
30384350,31062109,0,17.7604,19.7394,21.7185
30384350,30384352,0,105.8638,117.7339,129.6041
30384352,268463310,0,17.3497,19.295,21.2404
30384352,31241311,0,111.4831,111.4831,111.4831
30384357,31241234,0,51.3281,51.7727,52.2174
30384357,31241242,0,193.4469,228.8391,264.2314
30384360,268463819,0,49.3652,62.1839,75.0026
30384360,268463306,0,15.7878,19.8874,23.9871
30384362,270610091,0,204.1725,234.2933,264.4141
30384362,345208302,0,130.5972,157.9664,185.3356
30384364,274849338,0,13.7809,16.6553,19.5297
30384364,11061186417,0,123.2323,148.9361,174.6399
30384366,274849332,0,13.3985,13.6796,13.9607
30384366,31241301,0,102.6327,113.6301,124.6275
30384372,30826065,0,56.7868,59.6492,62.5117
30384372,1409559454,0,13.4687,14.1476,14.8265
30384377,49586560,0,19.7313,19.9082,20.0851
30384388,30879391,0,72.6811,73.6264,74.5718
30384388,30384393,0,81.0244,91.0893,101.1542
30384393,31062132,0,155.4938,156.0324,156.5709
30384393,274850901,0,19.8821,20.0133,20.1445
30384408,274849329,0,16.5193,17.183,17.8466
30384408,31062260,0,103.7297,107.8971,112.0645
30384409,31062261,0,19.6243,19.7722,19.9201
30384409,274846895,0,14.6259,15.8261,17.0264
30384554,30825100,0,112.4949,112.4949,112.4949
30384554,274850535,0,19.0031,19.0031,19.0031
30384555,30825731,0,96.5524,96.5524,96.5524
30384555,274850532,0,27.8882,27.8882,27.8882
30384558,30825470,0,96.0599,96.0655,96.0712
30384558,274850429,0,120.7787,120.7858,120.7929
30384650,274196868,0,150.3452,168.0623,185.7794
30384650,274195646,0,119.2077,140.505,161.8022
30384659,274179181,0,34.386,38.4572,42.5285
30384659,5008603024,0,248.7865,274.7881,300.7897
30384665,274182982,0,173.6789,205.4209,237.1629
30384665,274188572,0,13.7811,15.8175,17.8539
30384687,274840669,0,10.755,11.3845,12.014
30384687,30339698,0,140.3754,163.1315,185.8876
30384688,4523950417,0,71.5747,82.1512,92.7277
30384688,268820882,0,44.7931,51.4121,58.0311
30384688,30384689,0,45.9798,52.7741,59.5685
30384689,8254335954,0,75.4702,87.0853,98.7004
30384689,4523950418,0,67.7478,119.9953,172.2429
30384689,3396214514,0,379.7142,496.9266,614.1389
30384694,30341127,0,21.0066,24.9148,28.8229
30384694,306624723,0,160.6103,181.1014,201.5926
30384707,268383850,0,17.1405,20.5939,24.0472
30384707,2461257713,0,131.7636,148.2903,164.8171
30384716,274852047,0,114.4811,117.4248,120.3684
30384716,31241323,0,108.0623,139.1415,170.2207
30384721,31241333,0,49.7314,60.2375,70.7436
30384721,30384725,0,110.3512,142.8324,175.3137
30384725,31241377,0,78.4509,78.7935,79.1361
30384725,274849023,0,191.6503,232.7188,273.7874
30384725,7952268427,0,103.6242,125.8661,148.108
30384770,30594088,0,84.6309,97.3636,110.0963
30384773,474724732,0,104.616,144.3786,184.1412
30384773,30384775,0,162.2559,180.4227,198.5895
30384775,274841230,0,64.8028,79.713,94.6232
30384778,274841163,0,61.3683,70.1867,79.005
30384780,274839219,0,60.0407,67.2924,74.544
30385287,841724115,0,18.9177,21.6717,24.4257
30385287,11225765907,0,64.7627,78.2488,91.7349
30385291,3179081379,0,708.6578,866.4947,1024.3316
30385291,1420660838,0,107.1369,138.5168,169.8967
30385293,30385291,0,25.1975,29.2297,33.2619
30385293,3772750742,0,91.2831,105.8904,120.4977
30385296,268384492,0,122.2013,147.6328,173.0643
30385296,269821700,0,131.4948,135.6127,139.7306
30385298,268499917,0,19.8324,26.0239,32.2154
30385298,30385296,0,180.121,222.1389,264.1568
30385334,30594512,0,45.3342,50.669,56.0039
30385335,30341025,0,90.3899,100.3207,110.2515
30385335,30758636,0,62.0921,68.9124,75.7328
30385336,30385335,0,90.4666,100.4036,110.3407
30385336,30758735,0,49.7988,55.2688,60.7388
30385336,30758693,0,62.1112,68.9336,75.756
30385344,275440984,0,106.6848,128.8872,151.0896
30385344,275408452,0,95.1336,95.1336,95.1336
30385345,275511255,0,76.508,92.4302,108.3525
30385345,275511254,0,100.2064,121.0605,141.9147
30385345,30385344,0,73.0036,88.1966,103.3895
30385346,30385345,0,71.2792,86.1132,100.9472
30385346,270504197,0,254.0883,301.3622,348.6361
30385350,8236554638,0,64.4722,67.5181,70.564
30385350,6135446075,0,91.7835,96.1197,100.4559
30385351,275511459,0,207.7664,255.1456,302.5248
30385351,275511462,0,37.3185,39.0815,40.8446
30385351,30385350,0,81.2335,85.0713,88.9091
30385352,30879879,0,206.404,261.7098,317.0155
30385352,30385351,0,79.7208,101.0819,122.443
30385353,8234494181,0,118.8046,150.6382,182.4717
30385353,275511502,0,43.9502,55.7266,67.503
30385353,30385352,0,77.6707,98.4825,119.2943
30385354,8239241757,0,95.082,120.7709,146.4598
30385354,30385353,0,81.0251,102.9162,124.8073
30385355,275511721,0,204.1763,293.5986,383.021
30385355,30385354,0,76.6768,97.393,118.1093
30385356,30385355,0,78.8615,78.8615,78.8615
30385356,274841385,0,203.7368,203.7368,203.7368
30385360,30759288,0,73.6005,81.7859,89.9712
30385360,5476240716,0,149.8804,166.5491,183.2178
30385361,30340905,0,267.2588,296.6149,325.9711
30385361,5835040399,0,76.4797,85.9741,95.4685
30385366,30758907,0,77.4718,86.628,95.7841
30385366,30340088,0,191.4675,214.0964,236.7252
30385367,30385366,0,63.6294,72.7918,81.9543
30385367,30758914,0,281.8635,392.9874,504.1113
30385368,30385367,0,61.5087,70.3658,79.2228
30385368,30758971,0,289.3832,374.1759,458.9687
30385368,30340089,0,188.7632,199.8547,210.9462
30385369,30385368,0,68.2742,75.8637,83.4532
30385369,30340912,0,296.1705,460.5028,624.835
30385377,30759103,0,22.5601,25.1004,27.6407
30385377,30340085,0,206.1013,228.745,251.3886
30385379,268824115,0,15.8438,17.6619,19.4799
30385379,7965846824,0,52.0023,57.9696,63.9368
30385387,30385377,0,280.6624,358.4041,436.1459
30385387,30759104,0,94.2511,106.0105,117.77
30385574,276312415,0,166.6716,166.6716,166.6716
30385574,12642611144,0,157.8574,158.8841,159.9107
30385577,4135213738,0,114.4224,116.6548,118.8873
30385577,6133225304,0,41.8828,42.7,43.5171
30385579,8234494182,0,87.3749,156.7599,226.1449
30385579,275511721,0,79.9589,93.6228,107.2867
30412881,7906119545,0,167.2027,175.0653,182.9279
30412881,344807170,0,113.3693,118.7004,124.0316
30412890,333801957,0,191.4551,228.1299,264.8047
30412890,7873528212,0,194.8238,220.8114,246.799
30413524,1405530287,0,319.2027,385.6446,452.0864
30413771,2898385199,0,11.982,11.982,11.982
30413771,2121854755,0,97.0889,97.0889,97.0889
30413774,272212241,0,17.9692,17.9891,18.0089
30413774,338885998,0,134.6853,134.834,134.9827
30413873,272427169,0,47.7372,53.0472,58.3572
30413873,7872686189,0,24.9387,27.5505,30.1624
30413873,7872696836,0,22.0894,24.5852,27.0811
30454718,31062169,0,53.9296,53.9296,53.9296
30454718,268461296,0,74.1443,92.9885,111.8328
30454721,31062256,0,175.5215,175.5215,175.5215
30454721,31241239,0,55.3609,55.3609,55.3609
30454722,31241258,0,44.4843,52.527,60.5696
30454732,3994112015,0,14.49,18.6528,22.8156
30454732,274850636,0,96.8037,124.6144,152.4251
30454733,49586063,0,39.1598,48.2174,57.275
30454733,274850067,0,75.4134,92.8564,110.2994
30533474,2157224272,0,130.3753,148.625,166.8748
30533474,667179199,0,400.8083,467.0027,533.1972
30533474,10730448274,0,41.4849,45.9454,50.406
30533478,30533474,0,155.4458,172.1995,188.9533
30533863,8293182168,0,1616.1497,1913.0437,2209.9377
30535645,680354071,0,26.177,26.4642,26.7513
30535645,8098068447,0,53.2898,53.4888,53.6878
30535651,3772726260,0,113.0312,133.8663,154.7015
30535651,7771141456,0,110.072,130.4626,150.8531
30535662,2262498312,0,267.4085,269.1476,270.8867
30535748,667024237,0,78.8929,93.2113,107.5296
30535748,2263395043,0,145.6752,172.1139,198.5525
30594056,3815854049,0,15.3197,15.4583,15.597
30594056,31241201,0,149.1296,270.6119,392.0943
30594056,268384051,0,160.5243,204.4207,248.3171
30594057,268376195,0,62.7244,75.7781,88.8318
30594057,268384052,0,89.1117,100.3707,111.6298
30594063,268376605,0,73.653,88.9811,104.3091
30594063,268376839,0,158.5697,195.5881,232.6064
30594065,268377163,0,164.1516,203.4834,242.8152
30594065,30594063,0,106.6213,131.5122,156.4032
30594066,30879540,0,100.125,121.7165,143.3079
30594066,8060502842,0,66.8899,82.6714,98.4529
30594067,30594066,0,80.335,138.078,195.8211
30594068,30879636,0,195.9691,252.7875,309.6059
30594068,268383940,0,47.0022,57.3953,67.7883
30594069,30879637,0,196.6955,251.8418,306.988
30594069,30594068,0,67.561,87.1493,106.7376
30594075,6345492094,0,57.3963,68.7895,80.1827
30594075,268378644,0,117.7052,130.1418,142.5784
30594077,767144231,0,102.2487,142.6679,183.087
30594077,30594075,0,113.4825,130.84,148.1976
30594079,767144235,0,76.7198,98.6241,120.5283
30594079,30594077,0,115.2078,144.6675,174.1272
30594088,274841745,0,62.3981,69.6925,76.987
30594088,30594090,0,168.2399,187.9075,207.5751
30594088,30384773,0,33.1952,37.0758,40.9564
30594090,30384775,0,69.5922,85.6043,101.6165
30594090,274841231,0,66.0164,73.3525,80.6885
30594093,274841225,0,52.238,58.5117,64.7854
30594093,30879847,0,259.4324,334.12,408.8076
30594093,274839054,0,105.6826,117.0002,128.3179
30594104,274839137,0,20.7449,23.2578,25.7708
30594104,3396214505,0,75.1458,84.2247,93.3035
30594108,30789441,0,67.6841,67.8149,67.9458
30594108,274838905,0,196.4354,259.3711,322.3069
30594125,274839136,0,19.6058,21.7188,23.8318
30594125,30789556,0,82.6223,91.5267,100.431
30594197,276455299,0,76.9375,79.4422,81.9469
30594197,30594200,0,262.3324,309.7711,357.2099
30594200,276453601,0,80.9088,81.435,81.9612
30594200,30594227,0,263.8651,341.1567,418.4483
30594227,276453600,0,82.8219,92.6468,102.4718
30594227,276454097,0,139.1984,155.7111,172.2239
30594234,31164457,0,159.6795,188.549,217.4186
30594234,30880116,0,157.39,185.8456,214.3013
30594246,275407058,0,77.4863,87.202,96.9177
30594246,275364792,0,109.1264,109.999,110.8716
30594254,8066625615,0,14.5321,14.7235,14.9149
30594254,8237082668,0,74.3972,74.8838,75.3705
30594254,6507300088,0,13.598,13.687,13.7759
30594263,268824776,0,78.4033,95.7427,113.0821
30594355,274916292,0,90.8312,111.5064,132.1815
30594414,30594419,0,277.4763,307.6526,337.8289
30594419,268716861,0,102.9987,114.9521,126.9055
30594419,30594423,0,293.7723,337.6782,381.5842
30594423,8226797973,0,86.8105,98.5096,110.2088
30594443,1695838283,0,52.4932,58.5535,64.6138
30594453,343691530,0,44.3648,49.01,53.6553
30594453,30594454,0,70.0819,77.4199,84.7579
30594454,276448639,0,25.4166,28.0778,30.7391
30594454,30594455,0,38.0068,38.0068,38.0068
30594455,7942661511,0,12.7749,15.0846,17.3942
30594455,30594456,0,20.409,24.0989,27.7888
30594455,276448639,0,27.46,35.2999,43.1398
30594456,303122585,0,21.408,21.408,21.408
30594456,7942632688,0,33.935,40.0703,46.2057
30594467,7943112412,0,41.9195,46.3323,50.7452
30594467,30594469,0,44.3545,49.0237,53.6928
30594469,1434456378,0,165.3243,165.3306,165.3368
30594485,303122474,0,17.6753,19.5669,21.4585
30594485,319661431,0,55.1682,61.0723,66.9764
30594502,30758692,0,135.6997,176.0106,216.3215
30594502,30758812,0,58.6058,75.9002,93.1947
30594502,30758743,0,77.5687,100.4591,123.3494
30594512,30340092,0,90.275,100.8985,111.522
30594512,30341039,0,90.6962,100.6607,110.6252
30594514,30385335,0,44.9682,49.9076,54.847
30594514,30758735,0,90.9202,100.9071,110.8939
30594516,30340914,0,53.7572,59.6633,65.5694
30594516,30789037,0,208.0802,268.5615,329.0428
30594694,270105709,0,22.0343,26.6199,31.2055
30594694,13159046565,0,49.6474,63.4217,77.1961
30594728,269833246,0,62.4635,77.2199,91.9762
30594728,269826154,0,117.3418,144.659,171.9762
30594752,12013315312,0,10.0142,10.802,11.5898
30594752,12013315311,0,13.1388,14.1724,15.2061
30594752,30594757,0,168.4435,181.6951,194.9468
30594757,1420664573,0,17.7007,19.3465,20.9924
30594757,268487336,0,191.04,248.251,305.462
30594779,5288048141,0,28.1365,34.175,40.2135
30594779,12987343905,0,11.5739,14.2618,16.9498
30594785,269820814,0,30.7646,38.1674,45.5703
30594785,2266653687,0,31.234,38.7498,46.2656
30594786,268449690,0,109.4934,132.9924,156.4913
30594788,269820959,0,154.0925,187.1631,220.2336
30594788,269821579,0,129.1075,158.9305,188.7534
30594812,30956904,0,110.2748,133.373,156.4713
30594812,7982089638,0,89.6386,109.8138,129.9889
30595031,274292698,0,10.4171,10.4205,10.424
30595031,2973858036,0,147.6589,147.7076,147.7563
30595043,11002648555,0,9.0549,11.7895,14.524
30595043,30595103,0,127.6434,141.8893,156.1352
30595044,11002639743,0,6.9033,7.038,7.1727
30595044,274841379,0,91.4067,93.1901,94.9735
30595045,30384725,0,29.034,35.4547,41.8754
30595045,274848364,0,94.6628,114.5229,134.3831
30595045,11002648575,0,129.6591,167.8235,205.988
30595062,276681430,0,117.4285,129.7813,142.1341
30595062,270501118,0,48.2661,53.3435,58.4208
30595067,276682688,0,65.448,72.303,79.1581
30595067,276680856,0,125.5187,125.5601,125.6016
30595070,274838104,0,57.382,66.2182,75.0544
30595089,900987405,0,25.3856,28.7248,32.064
30595096,5119650363,0,24.4594,27.3469,30.2343
30595096,30595089,0,312.7544,357.8765,402.9985
30595101,274846658,0,155.515,173.695,191.8751
30595101,1420541239,0,130.9043,165.3642,199.8241
30595103,11002648546,0,7.5391,9.7998,12.0605
30595103,30595101,0,116.3872,129.9931,143.599
30595117,11002648561,0,8.7362,9.5955,10.4548
30595117,30825352,0,104.1198,115.7944,127.4689
30595128,290766237,0,17.5712,19.5252,21.4791
30595128,888303286,0,95.6403,106.2758,116.9113
30595150,270491824,0,13.0637,16.2202,19.3767
30595150,274808426,0,139.4351,173.1256,206.8162
30595220,796897612,0,45.2787,45.2787,45.2787
30595220,294214598,0,10.1737,10.1737,10.1737
30595250,300642753,0,52.045,58.2967,64.5484
30595254,406063630,0,199.7643,222.0467,244.3291
30595254,685228668,0,54.2156,60.9682,67.7207
30595257,8112648283,0,40.0809,44.8751,49.6694
30595257,406063482,0,53.657,59.6971,65.7372
30595258,8112648285,0,12.3904,12.5516,12.7128
30595258,406063300,0,65.1435,65.9908,66.8381
30595287,405908415,0,9.3485,11.057,12.7654
30595287,1738909877,0,107.1436,129.2018,151.26
30595312,406116011,0,29.8328,33.3552,36.8777
30595312,685245075,0,28.1477,31.4712,34.7946
30595315,1126746217,0,50.2349,51.215,52.1951
30595315,8081856963,0,13.1601,16.1256,19.091
30595321,299506847,0,327.255,421.7906,516.3261
30595326,685181509,0,36.2712,43.4775,50.6838
30595326,30595330,0,370.4647,414.1762,457.8877
30595326,693588201,0,181.4904,200.544,219.5976
30595330,6150126560,0,148.4127,152.5241,156.6354
30595339,292428278,0,91.4632,101.2738,111.0844
30595344,479871368,0,78.4118,79.4607,80.5097
30595347,8113055455,0,5.5369,5.5369,5.5369
30595347,479871381,0,59.4366,59.4366,59.4366
30595353,685334726,0,13.8554,15.3784,16.9014
30595360,759399353,0,75.5563,88.0368,100.5173
30595360,8236395989,0,18.7154,21.8069,24.8983
30595369,666113332,0,344.44,406.7138,468.9875
30595375,666272560,0,39.8681,42.4947,45.1212
30595375,8108747992,0,13.3229,14.2007,15.0784
30595401,666042841,0,83.0575,83.6255,84.1935
30595401,1439034393,0,265.2134,313.5771,361.9409
30595416,290843793,0,36.7536,43.4969,50.2402
30595416,290841966,0,29.3787,34.7688,40.159
30595418,290844301,0,37.3129,37.3266,37.3403
30595418,290843938,0,20.5229,20.5305,20.538
30595428,276806280,0,102.1856,173.9349,245.6842
30595430,4143243407,0,129.154,129.994,130.8339
30595430,666135395,0,59.7905,60.1794,60.5682
30595436,666209797,0,66.0338,85.0767,104.1195
30595436,666209796,0,207.2986,267.0794,326.8601
30595443,665235943,0,69.4389,76.871,84.3031
30595443,4598981768,0,32.1242,35.5625,39.0008
30595448,680349193,0,16.4833,18.7892,21.0951
30595448,665961054,0,148.1174,168.838,189.5586
30595506,8754208363,0,13.3163,15.0692,16.8221
30595506,4920085759,0,8.3347,9.4318,10.529
30595516,3438517660,0,29.9024,33.4906,37.0788
30595516,7891498846,0,33.3071,37.3039,41.3006
30595521,271466156,0,37.6315,48.5473,59.463
30595521,271482226,0,97.5104,97.5104,97.5104
30595521,271483583,0,84.4966,84.4966,84.4966
30595521,271483555,0,41.0122,42.8928,44.7734
30595521,271483554,0,144.805,144.805,144.805
30595559,30595561,0,138.7439,160.0273,181.3107
30595561,271354348,0,8.9383,9.9366,10.9348
30595561,7928458664,0,206.0311,227.965,249.899
30595586,270486921,0,24.464,28.6482,32.8324
30595586,274203233,0,46.2191,52.8598,59.5005
30627639,270494059,0,26.46,26.46,26.46
30627639,277239996,0,100.2594,100.2594,100.2594
30627639,277245658,0,66.043,66.2563,66.4695
30627642,270494062,0,24.3926,33.1069,41.8212
30627642,8078858557,0,147.9278,164.5335,181.1392
30627643,277241757,0,14.222,14.3145,14.407
30627643,277245959,0,199.6676,235.7669,271.8662
30627909,3649802641,0,26.2647,27.0075,27.7502
30627909,387471311,0,63.2263,66.9442,70.6621
30627911,6364330091,0,21.4607,22.6918,23.923
30627911,290870246,0,85.7411,90.66,95.5788
30627912,12518759347,0,14.6958,15.0781,15.4604
30627925,274206299,0,206.0983,213.0121,219.9258
30627925,274313793,0,25.0762,25.9174,26.7586
30627926,274184150,0,30.1128,32.0811,34.0494
30627926,274192977,0,108.6605,109.3672,110.0738
30627931,274201676,0,48.7676,83.6345,118.5013
30627931,30627932,0,198.0508,222.831,247.6111
30627932,8014672365,0,102.8276,113.7765,124.7254
30627932,271053949,0,51.9128,57.4403,62.9679
30627932,270486915,0,19.521,25.2987,31.0764
30627933,271053841,0,113.3533,127.9384,142.5236
30627933,271032105,0,92.72,128.2669,163.8137
30628130,274195270,0,269.4562,298.5803,327.7045
30628130,270499543,0,37.0922,43.4467,49.8011
30628363,270575132,0,28.2864,28.2864,28.2864
30628363,5331697596,0,142.9136,142.9136,142.9136
30628366,270575137,0,35.6719,35.6719,35.6719
30628366,5331802560,0,134.2976,134.2976,134.2976
30669353,275052971,0,68.1003,75.4019,82.7034
30669408,280151695,0,21.9849,22.3204,22.656
30669408,2620554405,0,75.1918,76.3395,77.4873
30669423,280164550,0,100.3882,101.5977,102.8072
30669423,280165513,0,213.6869,237.5557,261.4246
30669423,280144608,0,34.4521,35.2032,35.9544
30669426,280165559,0,101.4821,110.7306,119.9791
30669426,280165609,0,218.7427,258.7547,298.7666
30669426,280165578,0,35.9679,36.3405,36.7131
30669429,280165301,0,218.3804,223.9521,229.5237
30669429,280165441,0,102.5697,105.1866,107.8036
30669429,280165443,0,33.7294,35.0456,36.3617
30669434,280165323,0,101.3957,101.3957,101.3957
30669434,280165377,0,217.699,217.699,217.699
30669434,280165327,0,39.113,39.113,39.113
30669437,280163927,0,218.7246,258.7532,298.7817
30669437,280164676,0,103.4131,103.4131,103.4131
30669437,280164684,0,38.4771,41.0883,43.6996
30669529,1135292498,0,16.7815,19.2115,21.6415
30669529,1135292441,0,34.7643,38.5331,42.3018
30669531,1434530477,0,101.4782,112.3453,123.2124
30669531,8229969288,0,28.3308,31.3647,34.3986
30669588,1090458108,0,12.727,14.3637,16.0005
30669609,6184954218,0,46.9965,53.1486,59.3006
30669609,319281252,0,285.0613,296.6063,308.1512
30669657,30669658,0,34.6196,40.4499,46.2802
30669657,3059390452,0,37.3765,43.6711,49.9657
30669658,30669659,0,38.0518,44.4602,50.8685
30669659,280381116,0,59.0907,68.4558,77.8209
30669665,319435722,0,92.6743,117.1259,141.5774
30669665,280379008,0,31.2632,33.7042,36.1452
30669673,336654018,0,100.3937,101.8783,103.3629
30669673,1415233435,0,623.9281,736.7324,849.5367
30669691,1135292532,0,187.8654,241.9536,296.0419
30669696,1135292476,0,61.0059,67.9379,74.87
30669696,8370154747,0,112.403,125.1753,137.9476
30669702,290778398,0,293.7942,378.3804,462.9667
30669708,280146135,0,21.7286,21.7286,21.7286
30669708,6102524196,0,116.1968,128.3851,140.5734
30669718,1005026527,0,10.7703,13.2703,15.7704
30669734,275050517,0,22.3939,25.0137,27.6336
30693505,2300260899,0,24.695,25.3374,25.9798
30693505,2300260848,0,28.8283,29.5783,30.3282
